Hope Springs, 2003, 9 May 2003, English, 92, Mark Herman (screenplay)  Charles Webb (novel), Mark Herman, 5.4, PG-13, tt0314431, 5026, Comedy  Romance, N/A
It Runs in the Family, 2003, 25 Apr 2003, English, 109, Jesse Wigutow, Fred Schepisi, 5.5, PG-13, tt0311110, 3796, Comedy  Drama  Romance, N/A
101 Dalmatians II: Patch's London Adventure, 2003, 21 Jan 2003, English, 70, Jim Kammerud (story)  Dan Root (story)  Garrett K. Schiff (story)  Brian Smith (story)  Jim Kammerud (screenplay)  Brian Smith (screenplay)  Dodie Smith (novel)  Michael Lucker  Temple Mathews (additional script material), Jim Kammerud  Brian Smith, 5.6, G, tt0324941, 3525, Animation  Family, 5 wins & 10 nominations.
13 Seconds, 2003, 20 Aug 2003, English, 93, Jeff Thomas, Jeff Thomas, 3.4, R, tt0374474, 672, Horror  Fantasy  Mystery, 4 wins.
187 Shadow Lane, 2003, 24 May 2005, English, 88, John Fuentes, Frank Nunez, 5.3, N/A, tt0381844, 28, Drama, N/A
1st to Die, 2003, 23 Feb 2003, English, 180, Michael O'Hara (written for television by)  James Patterson (novel), Russell Mulcahy, 5.6, R, tt0252133, 559, Action  Thriller  Drama, N/A
2LDK, 2003, 4 Oct 2003, Japanese, 70, Yuiko Miura  Yukihiko Tsutsumi, Yukihiko Tsutsumi, 7.0, NOT RATED, tt0362387, 2878, Drama  Horror  Thriller, 1 win.
3 Blind Mice, 2003, 8 Oct 2003, English, 93, Mikael Ollivier, Mathias Ledoux, 4.3, R, tt0324952, 978, Crime  Thriller, N/A
44 Minutes: The North Hollywood Shoot-Out, 2003, 5 Jun 2003, English, 103, Tim Metcalfe, Yves Simoneau, 6.5, R, tt0362389, 4312, Action  Crime  Drama, Nominated for 2 Primetime Emmys. Another 2 nominations.
A Closer Walk, 2003, 5 Feb 2003, English, N/A, Robert Bilheimer, Robert Bilheimer, 8.5, N/A, tt0375663, 71, Documentary, N/A
A Crime of Passion, 2003, 11 Apr 2003, English, N/A, Carl Binder  John Benjamin Martin, Charles Wilkinson, 5.0, PG-13, tt0349277, 148, Crime  Drama  Mystery, N/A
A Date with Darkness: The Trial and Capture of Andrew Luster, 2003, 11 Aug 2003, English, 86, Christopher Canaan, Bobby Roth, 5.7, TV-14, tt0374600, 379, Drama, 1 nomination.
A Decade Under the Influence, 2003, 19 Jan 2003, English, 138, N/A, Ted Demme  Richard LaGravenese, 7.6, R, tt0342275, 2056, Documentary, Nominated for 1 Primetime Emmy. Another 1 win & 1 nomination.
A Good Night to Die, 2003, 3 May 2003, English, 100, Robert Dean Klein, Craig Singer, 4.9, R, tt0203536, 439, Action  Comedy  Thriller, N/A
A House on a Hill, 2003, 14 Nov 2003, English, 89, Chuck Workman, Chuck Workman, 6.8, N/A, tt0332129, 29, Drama, N/A
A Painted House, 2003, 27 Apr 2003, English, 97, Patrick Sheane Duncan (teleplay)  John Grisham (novel)  John Grisham, Alfonso Arau, 6.6, N/A, tt0362001, 755, Drama  Family, Nominated for 1 Primetime Emmy. Another 1 win & 3 nominations.
A Sea Apart, 2003, 11 Apr 2003, Greek, 90, Ersi Danou, Ersi Danou, 6.8, N/A, tt0295565, 30, N/A, 1 win.
A Small World, 2003, 20 Aug 2003, Serbian, 90, Milos Radovic, Milos Radovic, 6.9, N/A, tt0362039, 534, Comedy, N/A
A Tale of Two Pizzas, 2003, 7 Nov 2003, English, 82, Vincent Sassone, Vincent Sassone, 6.4, PG, tt0337728, 121, Comedy  Romance, 1 win.
A Touch of Fate, 2003, 28 Feb 2003, English, 101, Rebecca Cook, Rebecca Cook, 5.7, N/A, tt0282413, 161, Drama, N/A
A Wrinkle in Time, 2003, 10 May 2004, English, 251, Susan Shilliday (teleplay)  Madeleine L'Engle (novel), John Kent Harrison, 5.8, TV-PG, tt0290382, 1485, Family  Fantasy  Adventure, 5 nominations.
A.B. Normal College (Todo na 'yan! Kulang pa 'yun!), 2003, 12 Feb 2003, Filipino, 115, Al Tantay (story)  Sherwin Buenvenida (story)  Rolf Mahilom (story), Al Tantay, 5.1, N/A, tt0353141, 16, Comedy, N/A
Addiction, 2003, 30 Aug 2003, English, 115, Joshua Nelson, James Tucker, 6.4, N/A, tt0380167, 66, Thriller, N/A
Avy Scott AKA Filthy Whore, 2003, N/A, English, N/A, N/A, Kid Tea, N/A, N/A, tt0412470, N/A, Adult, N/A
Alibi, 2003, 25 Aug 2003, English, 180, Paul Abbott, David Richards, 6.9, N/A, tt0379083, 110, Thriller  Drama, N/A
Alien Hunter, 2003, 19 Jul 2003, English, 92, J.S. Cardone (story)  Boaz Davidson (story)  J.S. Cardone (screenplay), Ron Krauss, 5.1, R, tt0327409, 3274, Action  Adventure  Sci-Fi, N/A
Alien Tracker, 2003, 14 Oct 2003, English, 103, Gil Grant (short story)  Scott Peters (part one)  Jeannine Renshaw (short story)  Grant Rosenberg (part two), Ken Girotti  Bruce Pittman, 4.8, PG-13, tt0481932, 119, Sci-Fi, N/A
All Over Brazil, 2003, 24 Apr 2004, English, 10, Jamie Havlin, David Andrew Ward, 6.1, N/A, tt0371521, 114, Drama  Short, N/A
Mean Girls, 2004, 30 Apr 2004, English, 97, Rosalind Wiseman (book)  Tina Fey (screenplay), Mark Waters, 7.0, PG-13, tt0377092, 204051, Comedy, 7 wins & 19 nominations.
The Notebook, 2004, 25 Jun 2004, English, 123, Jeremy Leven (screenplay)  Jan Sardi (adaptation)  Nicholas Sparks (novel), Nick Cassavetes, 7.9, PG-13, tt0332280, 344586, Drama  Romance, 11 wins & 7 nominations.
Troy, 2004, 14 May 2004, English, 163, Homer (poem)  David Benioff (screenplay), Wolfgang Petersen, 7.2, R, tt0332452, 331069, Adventure, Nominated for 1 Oscar. Another 3 wins & 17 nominations.
The Punisher, 2004, 16 Apr 2004, English, 124, Jonathan Hensleigh  Michael France, Jonathan Hensleigh, 6.5, R, tt0330793, 111339, Action  Crime  Drama, 1 win & 5 nominations.
The Incredibles, 2004, 5 Nov 2004, English, 115, Brad Bird, Brad Bird, 8.0, PG, tt0317705, 404585, Animation  Action  Adventure, Won 2 Oscars. Another 59 wins & 47 nominations.
National Treasure, 2004, 19 Nov 2004, English, 131, Jim Kouf (screenplay)  Cormac Wibberley (screenplay)  Marianne Wibberley (screenplay)  Jim Kouf (story)  Oren Aviv (story)  Charles Segars (story), Jon Turteltaub, 6.9, PG, tt0368891, 229612, Action  Adventure  Mystery, 1 win & 8 nominations.
Eternal Sunshine of the Spotless Mind, 2004, 19 Mar 2004, English, 108, Charlie Kaufman (story)  Michel Gondry (story)  Pierre Bismuth (story)  Charlie Kaufman (screenplay), Michel Gondry, 8.4, R, tt0338013, 567723, Drama  Romance  Sci-Fi, Won 1 Oscar. Another 70 wins & 65 nominations.
Harry Potter and the Prisoner of Azkaban, 2004, 4 Jun 2004, English, 142, J.K. Rowling (novel)  Steve Kloves (screenplay), Alfonso Cuarón, 7.8, PG, tt0304141, 326731, Adventure  Family  Fantasy, Nominated for 2 Oscars. Another 14 wins & 39 nominations.
Spider-Man 2, 2004, 30 Jun 2004, English, 127, Stan Lee (comic book)  Steve Ditko (comic book)  Alfred Gough (screen story)  Miles Millar (screen story)  Michael Chabon (screen story)  Alvin Sargent (screenplay), Sam Raimi, 7.3, PG-13, tt0316654, 343206, Action  Adventure, Won 1 Oscar. Another 19 wins & 44 nominations.
The Machinist, 2004, 3 Dec 2004, English, 101, Scott Kosar, Brad Anderson, 7.7, R, tt0361862, 248649, Drama  Thriller, 10 wins & 10 nominations.
The Girl Next Door, 2004, 9 Apr 2004, English, 108, David Wagner (story)  Brent Goldberg (story)  Stuart Blumberg (screenplay)  David Wagner (screenplay)  Brent Goldberg (screenplay), Luke Greenfield, 6.8, R, tt0265208, 156378, Comedy  Drama  Romance, 4 nominations.
The Day After Tomorrow, 2004, 28 May 2004, English, 124, Roland Emmerich (story)  Roland Emmerich (screenplay)  Jeffrey Nachmanoff (screenplay), Roland Emmerich, 6.4, PG-13, tt0319262, 293197, Action  Adventure  Sci-Fi, Won 1 BAFTA Film Award. Another 5 wins & 9 nominations.
White Chicks, 2004, 23 Jun 2004, English, 109, Keenen Ivory Wayans (screenplay)  Shawn Wayans (screenplay)  Marlon Wayans (screenplay)  Andrew McElfresh (screenplay)  Michael Anthony Snowden (screenplay)  Xavier Cook (screenplay)  Keenen Ivory Wayans (story)  Shawn Wayans (story)  Marlon Wayans (story), Keenen Ivory Wayans, 5.4, PG-13, tt0381707, 86206, Crime  Comedy, 2 wins & 8 nominations.
Saw, 2004, 29 Oct 2004, English, 103, Leigh Whannell  James Wan (story)  Leigh Whannell (story), James Wan, 7.7, R, tt0387564, 262758, Horror  Mystery, 6 wins & 8 nominations.
Million Dollar Baby, 2004, 28 Jan 2005, English, 132, Paul Haggis (screenplay)  F.X. Toole (stories), Clint Eastwood, 8.1, PG-13, tt0405159, 408246, Drama  Sport, Won 4 Oscars. Another 77 wins & 46 nominations.
Van Helsing, 2004, 7 May 2004, English, 131, Stephen Sommers, Stephen Sommers, 6.0, PG-13, tt0338526, 169591, Action  Adventure  Fantasy, 3 wins & 13 nominations.
50 First Dates, 2004, 13 Feb 2004, English, 99, George Wing, Peter Segal, 6.8, PG-13, tt0343660, 235924, Comedy  Romance, 6 wins & 9 nominations.
I  Robot, 2004, 16 Jul 2004, English, 115, Jeff Vintar (screenplay)  Akiva Goldsman (screenplay)  Jeff Vintar (screen story)  Isaac Asimov (suggested by book), Alex Proyas, 7.1, PG-13, tt0343818, 329262, Action  Mystery  Sci-Fi, Nominated for 1 Oscar. Another 1 win & 11 nominations.
Lemony Snicket's A Series of Unfortunate Events, 2004, 17 Dec 2004, English, 108, Robert Gordon (screenplay)  Daniel Handler (books), Brad Silberling, 6.8, PG, tt0339291, 141461, Adventure  Comedy  Family, Won 1 Oscar. Another 10 wins & 24 nominations.
The Dreamers, 2004, 17 Nov 2004, English, 19, Dana Levy, Dana Levy, N/A, N/A, tt1429125, N/A, Short  War, N/A
Shaun of the Dead, 2004, 24 Sep 2004, English, 99, Simon Pegg  Edgar Wright, Edgar Wright, 8.0, R, tt0365748, 348803, Comedy  Horror, 12 wins & 16 nominations.
Napoleon Dynamite, 2004, 27 Aug 2004, English, 96, Jared Hess  Jerusha Hess, Jared Hess, 6.9, PG, tt0374900, 145224, Comedy, 10 wins & 18 nominations.
Kill Bill: Vol. 2, 2004, 16 Apr 2004, English, 137, Quentin Tarantino  Quentin Tarantino (character The Bride)  Uma Thurman (character The Bride), Quentin Tarantino, 8.0, R, tt0378194, 442371, Action  Crime  Thriller, Nominated for 2 Golden Globes. Another 17 wins & 48 nominations.
A Cinderella Story, 2004, 16 Jul 2004, English, 95, Leigh Dunlap, Mark Rosman, 5.8, PG, tt0356470, 53862, Comedy  Family  Romance, 6 wins & 8 nominations.
The Aviator, 2004, 25 Dec 2004, English, 170, John Logan, Martin Scorsese, 7.5, PG-13, tt0338751, 230247, Biography  Drama, Won 5 Oscars. Another 78 wins & 90 nominations.
The Butterfly Effect, 2004, 23 Jan 2004, English, 113, J. Mackye Gruber  Eric Bress, Eric Bress  J. Mackye Gruber, 7.7, R, tt0289879, 313464, Sci-Fi  Thriller, 1 win & 4 nominations.
Dawn of the Dead, 2004, 19 Mar 2004, English, 101, George A. Romero  James Gunn (screenplay), Zack Snyder, 7.4, R, tt0363547, 174883, Action  Horror  Sci-Fi, 5 wins & 10 nominations.
King Arthur, 2004, 7 Jul 2004, English, 126, David Franzoni, Antoine Fuqua, 6.3, R, tt0349683, 123001, Action  Adventure  Drama, 4 wins & 8 nominations.
Hellboy, 2004, 2 Apr 2004, English, 122, Guillermo del Toro (screenplay)  Guillermo del Toro (screen story)  Peter Briggs (screen story)  Mike Mignola (comic books), Guillermo del Toro, 6.8, PG-13, tt0167190, 219663, Action  Fantasy  Sci-Fi, 8 wins & 12 nominations.
Mean Girls, 2004, 30 Apr 2004, English, 97, Rosalind Wiseman (book)  Tina Fey (screenplay), Mark Waters, 7.0, PG-13, tt0377092, 204051, Comedy, 7 wins & 19 nominations.
The Notebook, 2004, 25 Jun 2004, English, 123, Jeremy Leven (screenplay)  Jan Sardi (adaptation)  Nicholas Sparks (novel), Nick Cassavetes, 7.9, PG-13, tt0332280, 344586, Drama  Romance, 11 wins & 7 nominations.
Troy, 2004, 14 May 2004, English, 163, Homer (poem)  David Benioff (screenplay), Wolfgang Petersen, 7.2, R, tt0332452, 331069, Adventure, Nominated for 1 Oscar. Another 3 wins & 17 nominations.
The Punisher, 2004, 16 Apr 2004, English, 124, Jonathan Hensleigh  Michael France, Jonathan Hensleigh, 6.5, R, tt0330793, 111339, Action  Crime  Drama, 1 win & 5 nominations.
The Incredibles, 2004, 5 Nov 2004, English, 115, Brad Bird, Brad Bird, 8.0, PG, tt0317705, 404585, Animation  Action  Adventure, Won 2 Oscars. Another 59 wins & 47 nominations.
National Treasure, 2004, 19 Nov 2004, English, 131, Jim Kouf (screenplay)  Cormac Wibberley (screenplay)  Marianne Wibberley (screenplay)  Jim Kouf (story)  Oren Aviv (story)  Charles Segars (story), Jon Turteltaub, 6.9, PG, tt0368891, 229612, Action  Adventure  Mystery, 1 win & 8 nominations.
Eternal Sunshine of the Spotless Mind, 2004, 19 Mar 2004, English, 108, Charlie Kaufman (story)  Michel Gondry (story)  Pierre Bismuth (story)  Charlie Kaufman (screenplay), Michel Gondry, 8.4, R, tt0338013, 567723, Drama  Romance  Sci-Fi, Won 1 Oscar. Another 70 wins & 65 nominations.
Harry Potter and the Prisoner of Azkaban, 2004, 4 Jun 2004, English, 142, J.K. Rowling (novel)  Steve Kloves (screenplay), Alfonso Cuarón, 7.8, PG, tt0304141, 326731, Adventure  Family  Fantasy, Nominated for 2 Oscars. Another 14 wins & 39 nominations.
Spider-Man 2, 2004, 30 Jun 2004, English, 127, Stan Lee (comic book)  Steve Ditko (comic book)  Alfred Gough (screen story)  Miles Millar (screen story)  Michael Chabon (screen story)  Alvin Sargent (screenplay), Sam Raimi, 7.3, PG-13, tt0316654, 343206, Action  Adventure, Won 1 Oscar. Another 19 wins & 44 nominations.
The Machinist, 2004, 3 Dec 2004, English, 101, Scott Kosar, Brad Anderson, 7.7, R, tt0361862, 248649, Drama  Thriller, 10 wins & 10 nominations.
The Girl Next Door, 2004, 9 Apr 2004, English, 108, David Wagner (story)  Brent Goldberg (story)  Stuart Blumberg (screenplay)  David Wagner (screenplay)  Brent Goldberg (screenplay), Luke Greenfield, 6.8, R, tt0265208, 156378, Comedy  Drama  Romance, 4 nominations.
The Day After Tomorrow, 2004, 28 May 2004, English, 124, Roland Emmerich (story)  Roland Emmerich (screenplay)  Jeffrey Nachmanoff (screenplay), Roland Emmerich, 6.4, PG-13, tt0319262, 293197, Action  Adventure  Sci-Fi, Won 1 BAFTA Film Award. Another 5 wins & 9 nominations.
White Chicks, 2004, 23 Jun 2004, English, 109, Keenen Ivory Wayans (screenplay)  Shawn Wayans (screenplay)  Marlon Wayans (screenplay)  Andrew McElfresh (screenplay)  Michael Anthony Snowden (screenplay)  Xavier Cook (screenplay)  Keenen Ivory Wayans (story)  Shawn Wayans (story)  Marlon Wayans (story), Keenen Ivory Wayans, 5.4, PG-13, tt0381707, 86206, Crime  Comedy, 2 wins & 8 nominations.
Saw, 2004, 29 Oct 2004, English, 103, Leigh Whannell  James Wan (story)  Leigh Whannell (story), James Wan, 7.7, R, tt0387564, 262758, Horror  Mystery, 6 wins & 8 nominations.
Million Dollar Baby, 2004, 28 Jan 2005, English, 132, Paul Haggis (screenplay)  F.X. Toole (stories), Clint Eastwood, 8.1, PG-13, tt0405159, 408246, Drama  Sport, Won 4 Oscars. Another 77 wins & 46 nominations.
Van Helsing, 2004, 7 May 2004, English, 131, Stephen Sommers, Stephen Sommers, 6.0, PG-13, tt0338526, 169591, Action  Adventure  Fantasy, 3 wins & 13 nominations.
50 First Dates, 2004, 13 Feb 2004, English, 99, George Wing, Peter Segal, 6.8, PG-13, tt0343660, 235924, Comedy  Romance, 6 wins & 9 nominations.
I  Robot, 2004, 16 Jul 2004, English, 115, Jeff Vintar (screenplay)  Akiva Goldsman (screenplay)  Jeff Vintar (screen story)  Isaac Asimov (suggested by book), Alex Proyas, 7.1, PG-13, tt0343818, 329262, Action  Mystery  Sci-Fi, Nominated for 1 Oscar. Another 1 win & 11 nominations.
Lemony Snicket's A Series of Unfortunate Events, 2004, 17 Dec 2004, English, 108, Robert Gordon (screenplay)  Daniel Handler (books), Brad Silberling, 6.8, PG, tt0339291, 141461, Adventure  Comedy  Family, Won 1 Oscar. Another 10 wins & 24 nominations.
The Dreamers, 2004, 17 Nov 2004, English, 19, Dana Levy, Dana Levy, N/A, N/A, tt1429125, N/A, Short  War, N/A
Shaun of the Dead, 2004, 24 Sep 2004, English, 99, Simon Pegg  Edgar Wright, Edgar Wright, 8.0, R, tt0365748, 348803, Comedy  Horror, 12 wins & 16 nominations.
Napoleon Dynamite, 2004, 27 Aug 2004, English, 96, Jared Hess  Jerusha Hess, Jared Hess, 6.9, PG, tt0374900, 145224, Comedy, 10 wins & 18 nominations.
Kill Bill: Vol. 2, 2004, 16 Apr 2004, English, 137, Quentin Tarantino  Quentin Tarantino (character The Bride)  Uma Thurman (character The Bride), Quentin Tarantino, 8.0, R, tt0378194, 442371, Action  Crime  Thriller, Nominated for 2 Golden Globes. Another 17 wins & 48 nominations.
A Cinderella Story, 2004, 16 Jul 2004, English, 95, Leigh Dunlap, Mark Rosman, 5.8, PG, tt0356470, 53862, Comedy  Family  Romance, 6 wins & 8 nominations.
The Aviator, 2004, 25 Dec 2004, English, 170, John Logan, Martin Scorsese, 7.5, PG-13, tt0338751, 230247, Biography  Drama, Won 5 Oscars. Another 78 wins & 90 nominations.
The Butterfly Effect, 2004, 23 Jan 2004, English, 113, J. Mackye Gruber  Eric Bress, Eric Bress  J. Mackye Gruber, 7.7, R, tt0289879, 313464, Sci-Fi  Thriller, 1 win & 4 nominations.
Dawn of the Dead, 2004, 19 Mar 2004, English, 101, George A. Romero  James Gunn (screenplay), Zack Snyder, 7.4, R, tt0363547, 174883, Action  Horror  Sci-Fi, 5 wins & 10 nominations.
King Arthur, 2004, 7 Jul 2004, English, 126, David Franzoni, Antoine Fuqua, 6.3, R, tt0349683, 123001, Action  Adventure  Drama, 4 wins & 8 nominations.
Hellboy, 2004, 2 Apr 2004, English, 122, Guillermo del Toro (screenplay)  Guillermo del Toro (screen story)  Peter Briggs (screen story)  Mike Mignola (comic books), Guillermo del Toro, 6.8, PG-13, tt0167190, 219663, Action  Fantasy  Sci-Fi, 8 wins & 12 nominations.
The Village, 2004, 30 Jul 2004, English, 108, M. Night Shyamalan, M. Night Shyamalan, 6.5, PG-13, tt0368447, 174722, Drama  Mystery  Thriller, Nominated for 1 Oscar. Another 4 wins & 12 nominations.
EuroTrip, 2004, 20 Feb 2004, English, 93, Alec Berg  David Mandel  Jeff Schaffer, Jeff Schaffer  Alec Berg  David Mandel, 6.6, R, tt0356150, 145970, Adventure  Comedy, 2 nominations.
The Passion of the Christ, 2004, 25 Feb 2004, Aramaic, 127, Benedict Fitzgerald (screenplay)  Mel Gibson (screenplay), Mel Gibson, 7.1, R, tt0335345, 166554, Drama, Nominated for 3 Oscars. Another 23 wins & 17 nominations.
Alexander, 2004, 24 Nov 2004, English, 175, Oliver Stone  Christopher Kyle  Laeta Kalogridis, Oliver Stone, 5.5, R, tt0346491, 127989, Action  Adventure  Biography, 2 wins & 10 nominations.
13 Going on 30, 2004, 23 Apr 2004, English, 98, Josh Goldsmith  Cathy Yuspa, Gary Winick, 6.1, PG-13, tt0337563, 103027, Comedy  Fantasy  Romance, 11 nominations.
Dodgeball: A True Underdog Story, 2004, 18 Jun 2004, English, 92, Rawson Marshall Thurber, Rawson Marshall Thurber, 6.7, PG-13, tt0364725, 161433, Comedy  Sport, 2 wins & 5 nominations.
Collateral, 2004, 6 Aug 2004, English, 120, Stuart Beattie, Michael Mann, 7.6, R, tt0369339, 265786, Crime  Drama  Thriller, Nominated for 2 Oscars. Another 23 wins & 46 nominations.
The Grudge, 2004, 22 Oct 2004, English, 92, Stephen Susco (screenplay)  Takashi Shimizu (film "Ju-On: The Grudge"), Takashi Shimizu, 5.9, PG-13, tt0391198, 101357, Horror  Mystery  Thriller, 3 wins & 8 nominations.
Shrek 2, 2004, 19 May 2004, English, 93, William Steig (book)  Andrew Adamson (story)  Andrew Adamson (screenplay)  Joe Stillman (screenplay)  J. David Stem (screenplay)  David N. Weiss (screenplay)  Cody Cameron (additional dialogue)  Walt Dohrn (additional dialogue)  Chris Miller (additional dialogue)  David P. Smith (additional dialogue)  Conrad Vernon (additional dialogue)  Jeff Snow (story), Andrew Adamson  Kelly Asbury  Conrad Vernon, 7.2, PG, tt0298148, 269000, Animation  Adventure  Comedy, Nominated for 2 Oscars. Another 17 wins & 40 nominations.
Anchorman: The Legend of Ron Burgundy, 2004, 9 Jul 2004, English, 94, Will Ferrell  Adam McKay, Adam McKay, 7.3, PG-13, tt0357413, 234812, Comedy, 1 win & 9 nominations.
Closer, 2004, 10 Dec 2004, English, 104, Patrick Marber (play)  Patrick Marber (screenplay), Mike Nichols, 7.3, R, tt0376541, 155873, Drama  Romance, Nominated for 2 Oscars. Another 21 wins & 30 nominations.
Man on Fire, 2004, 23 Apr 2004, English, 146, A.J. Quinnell (novel)  Brian Helgeland (screenplay), Tony Scott, 7.8, R, tt0328107, 238716, Action  Drama  Thriller, 1 win & 6 nominations.
The Life Aquatic with Steve Zissou, 2004, 25 Dec 2004, English, 119, Wes Anderson  Noah Baumbach, Wes Anderson, 7.3, R, tt0362270, 123707, Adventure  Comedy  Drama, 4 wins & 9 nominations.
